date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,vault_id,pod_id,is_legacy_format,smart_71_normalized,smart_71_raw,smart_90_normalized,smart_90_raw,datacenter,cluster_id,pod_slot_num,smart_27_normalized,smart_27_raw,smart_82_normalized,smart_82_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw
2025-05-23,ZL2MLRY2,ST16000NM001G,16000900661248,1,67.0,101290760.0,,,96.0,0.0,100.0,4.0,99.0,6896.0,89.0,793790435.0,,,70.0,27027.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,51.0,100.0,0.0,,,57.0,43.0,,,100.0,1.0,99.0,3046.0,43.0,43.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25346.0,100.0,193730336040.0,100.0,466771934467.0,,,,,,,,,,,,,,,,,,,,,2009.0,10.0,False,,,,,phx1,40.0,58.0,,,,,,,,
2025-05-23,1290A0DMFVKG,TOSHIBA MG08ACA16TA,16000900661248,1,100.0,0.0,100.0,0.0,100.0,8043.0,100.0,31.0,100.0,76.0,100.0,0.0,100.0,0.0,62.0,15541.0,100.0,0.0,,,100.0,31.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,30.0,100.0,53.0,100.0,35.0,,,100.0,65.0,100.0,35.0,100.0,0.0,200.0,24.0,,,,,,,,,,,,,100.0,68026372.0,62.0,15412.0,100.0,0.0,100.0,0.0,,,100.0,586.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,1.0,False,,,,,phx1,40.0,,,,,,,,,
2025-05-23,6250A09AFVKG,TOSHIBA MG08ACA16TA,16000900661248,1,100.0,0.0,90.0,0.0,100.0,7944.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,45.0,22174.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,13.0,100.0,573.0,100.0,34.0,,,100.0,0.0,100.0,2.0,100.0,2.0,200.0,0.0,,,,,,,,,,,,,100.0,102367236.0,47.0,21443.0,100.0,0.0,100.0,0.0,,,100.0,531.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,3.0,False,,,,,iad1,50.0,,,,,,,,,
2025-05-23,6240A125FVKG,TOSHIBA MG08ACA16TA,16000900661248,1,100.0,0.0,100.0,0.0,100.0,8124.0,100.0,11.0,100.0,60.0,100.0,0.0,100.0,0.0,44.0,22750.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21.0,100.0,10.0,100.0,1482.0,100.0,35.0,,,100.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179654.0,44.0,22426.0,100.0,0.0,100.0,0.0,,,100.0,589.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1003.0,7.0,False,,,,,iad1,50.0,,,,,,,,,
2025-05-23,44G0B02HV4MJ,TOSHIBA MG10ACA20TE,20000588955648,1,100.0,0.0,100.0,0.0,100.0,9407.0,100.0,12.0,98.0,262.0,100.0,0.0,100.0,0.0,82.0,7465.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,11.0,100.0,21.0,100.0,36.0,,,98.0,167.0,100.0,19.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,655360.0,83.0,7175.0,,,,,,,100.0,629.0,,,,,,,,,,,,,100.0,0.0,100.0,109047582653.0,100.0,185113541528.0,,,,,,,,,,,,,,,,,,,,,1023.0,2.0,False,,,,,iad1,50.0,,100.0,525592.0,,,,,,
2025-05-28,ZA1723YL,ST8000NM0055,8001563222016,1,73.0,19604712.0,,,89.0,0.0,100.0,27.0,100.0,8.0,95.0,3181925169.0,,,20.0,70858.0,100.0,0.0,,,100.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,92.0,17275.0,100.0,26.0,44.0,112394.0,32.0,32.0,73.0,19604712.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,70797.0,100.0,117737440920.0,100.0,592061073778.0,,,,,,,,,,,,,,,,,,,,,1041.0,1.0,False,,,,,sac0,0.0,,,,,,,,,
2025-05-28,5PHKJRSF,HGST HUH721212ALE604,12000138625024,1,100.0,0.0,130.0,100.0,176.0,345.0,100.0,13.0,100.0,116.0,100.0,0.0,140.0,15.0,95.0,37253.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1374.0,99.0,1374.0,214.0,28.0,,,100.0,116.0,100.0,6.0,100.0,2.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.0,7.0,False,,,,,phx1,0.0,,,,,,,,,
2025-05-28,X8K0A017F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7860.0,100.0,21.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,48731.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,6.0,100.0,79.0,100.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,17039362.0,1.0,48579.0,100.0,0.0,100.0,0.0,,,100.0,589.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1063.0,18.0,False,,,,,phx1,0.0,,,,,,,,,
2025-05-28,8CH0VY3E,HGST HUH721212ALN604,12000138625024,1,91.0,655407.0,132.0,96.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,0.0,128.0,18.0,93.0,52538.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,2023.0,99.0,2023.0,166.0,36.0,,,100.0,0.0,100.0,1711.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,12.0,False,,,,,sac2,0.0,,,,,,,,,
2025-05-28,ZHZ50G2Q,ST12000NM0008,12000138625024,1,82.0,162759776.0,,,90.0,0.0,100.0,13.0,100.0,48.0,88.0,665494145.0,,,49.0,45413.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,58.0,100.0,146043961575.0,,,78.0,22.0,,,100.0,3.0,99.0,2406.0,22.0,22.0,1.0,162759776.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45129.0,100.0,129601231872.0,100.0,646441826394.0,,,,,,,,,,,,,,,,,,,,,1136.0,7.0,False,,,,,sac0,0.0,,,,,,,,,
2025-05-28,ZHZ62AJ7,ST12000NM0008,12000138625024,1,80.0,93381336.0,,,92.0,0.0,100.0,7.0,82.0,3664.0,88.0,695089271.0,,,49.0,45416.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,93.0,100.0,98786607140.0,,,72.0,28.0,,,100.0,0.0,99.0,2242.0,28.0,28.0,1.0,93381336.0,,,100.0,48.0,100.0,48.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45162.0,100.0,127790327072.0,100.0,752187100392.0,,,,,,,,,,,,,,,,,,,,,1136.0,8.0,False,,,,,sac0,0.0,,,,,,,,,
2025-05-28,QGK78Y0T,WDC WUH721414ALE6L4,14000519643136,1,100.0,0.0,138.0,96.0,81.0,377.0,100.0,8.0,100.0,5.0,100.0,0.0,133.0,18.0,95.0,39156.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1562.0,100.0,1562.0,56.0,38.0,,,100.0,5.0,100.0,80.0,100.0,1.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.0,18.0,False,,,,,sac2,0.0,33.0,,,,,,,,
2025-05-28,8DH9U9AH,HGST HUH721212ALE604,12000138625024,1,76.0,1623.0,132.0,96.0,100.0,0.0,100.0,8.0,97.0,2003.0,100.0,0.0,128.0,18.0,96.0,32892.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1199.0,100.0,1199.0,193.0,31.0,,,100.0,2003.0,100.0,4688.0,100.0,256.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.0,8.0,False,,,,,sac2,0.0,,,,,,,,,
2025-05-28,1PGYT93Y,WDC WUH722222ALE6L4,22000969973760,1,70.0,80086295.0,148.0,48.0,84.0,362.0,100.0,17.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,4704.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,100.0,6553700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,216.0,100.0,216.0,66.0,30.0,,,100.0,0.0,100.0,208.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.0,17.0,False,100.0,0.0,100.0,545460846592.0,sac0,0.0,0.0,,,,,,,,
2025-05-28,ZYD0X704,ST24000NM002H,24000277250048,1,83.0,182300288.0,,,93.0,0.0,100.0,17.0,100.0,0.0,90.0,914468448.0,,,96.0,4039.0,100.0,0.0,,,100.0,16.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,12.0,100.0,404.0,32.0,32.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4025.0,100.0,114985978213.0,100.0,89543433704.0,,,,,,,,,,,,,,,,,,,,,3013.0,4.0,False,,,,,sac2,20.0,,,,,,,,,
2025-05-28,ZYD1YSPM,ST24000NM002H,24000277250048,1,83.0,177889264.0,,,93.0,0.0,100.0,13.0,100.0,0.0,88.0,674375775.0,,,97.0,2651.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,10.0,100.0,130.0,31.0,31.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2631.0,100.0,75200706053.0,100.0,69510081951.0,,,,,,,,,,,,,,,,,,,,,1030.0,16.0,False,,,,,iad1,50.0,59.0,,,,,,,,
2025-05-24,ZA171RFJ,ST8000NM0055,8001563222016,1,46.0,34409472.0,,,89.0,0.0,100.0,25.0,84.0,63896.0,96.0,3883691139.0,,,20.0,70765.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,149.0,100.0,0.0,100.0,0.0,69.0,31.0,90.0,20702.0,100.0,47.0,48.0,105601.0,31.0,31.0,75.0,34409472.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,70699.0,100.0,117988540912.0,100.0,617205930710.0,,,,,,,,,,,,,,,,,,,,,1041.0,3.0,False,,,,,sac0,0.0,,,,,,,,,
2025-05-24,5PHPLPWD,HGST HUH721212ALE604,12000138625024,1,99.0,196608.0,130.0,100.0,164.0,403.0,100.0,14.0,100.0,103.0,100.0,0.0,140.0,15.0,95.0,36790.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1635.0,99.0,1635.0,206.0,29.0,,,100.0,103.0,100.0,286.0,100.0,265.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.0,15.0,False,,,,,phx1,0.0,,,,,,,,,
2025-05-24,5PHKUW1D,HGST HUH721212ALE604,12000138625024,1,100.0,0.0,132.0,96.0,100.0,0.0,100.0,7.0,100.0,0.0,100.0,0.0,140.0,15.0,95.0,37290.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1644.0,99.0,1644.0,181.0,33.0,,,100.0,0.0,100.0,3.0,100.0,1.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.0,15.0,False,,,,,phx1,0.0,,,,,,,,,
2025-05-24,X8H0A023F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7772.0,100.0,20.0,100.0,4.0,100.0,0.0,100.0,0.0,1.0,48645.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,3.0,100.0,100.0,100.0,33.0,,,100.0,4.0,100.0,3.0,100.0,6.0,200.0,0.0,,,,,,,,,,,,,100.0,203554820.0,1.0,48492.0,100.0,0.0,100.0,0.0,,,100.0,533.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1063.0,14.0,False,,,,,phx1,0.0,,,,,,,,,
2025-05-24,ZA189J26,ST8000NM0055,8001563222016,1,47.0,170462058.0,,,89.0,0.0,100.0,16.0,95.0,21832.0,94.0,2625142935.0,,,23.0,67966.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,33.0,67.0,100.0,0.0,100.0,0.0,71.0,29.0,63.0,74677.0,100.0,25.0,49.0,102642.0,29.0,29.0,82.0,170462058.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67910.0,100.0,110441131736.0,100.0,590849731982.0,,,,,,,,,,,,,,,,,,,,,1091.0,12.0,False,,,,,sac0,0.0,29.0,,,,,,,,
2025-05-24,5090A0D2F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8129.0,100.0,47.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,42093.0,100.0,0.0,,,100.0,44.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,291.0,100.0,39.0,100.0,62.0,100.0,25.0,,,100.0,0.0,100.0,2.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,118226947.0,1.0,42003.0,100.0,0.0,100.0,0.0,,,100.0,582.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1144.0,17.0,False,,,,,sac0,0.0,,,,,,,,,
2025-05-24,8DHTM08H,HGST HUH721212ALE604,12000138625024,1,100.0,0.0,132.0,96.0,100.0,0.0,100.0,8.0,100.0,1.0,100.0,0.0,128.0,18.0,96.0,33356.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,2009.0,99.0,2009.0,157.0,38.0,,,100.0,1.0,100.0,104.0,100.0,13.0,200.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.0,12.0,False,,,,,sac2,0.0,,,,,,,,,
2025-05-24,94U0A0F3F4MJ,TOSHIBA MG10ACA20TE,20000588955648,1,100.0,0.0,100.0,0.0,100.0,6386.0,100.0,22.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,3146.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,21.0,100.0,33.0,100.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1441792.0,95.0,2094.0,,,,,,,100.0,637.0,,,,,,,,,,,,,100.0,0.0,100.0,36762591261.0,100.0,20824942759.0,,,,,,,,,,,,,,,,,,,,,1416.0,14.0,False,,,,,phx1,0.0,,100.0,199977.0,,,,,,
2025-05-24,31K0A2D0FV8G,TOSHIBA MG08ACA16TEY,16000900661248,1,100.0,0.0,100.0,0.0,100.0,6440.0,100.0,16.0,98.0,205.0,100.0,0.0,100.0,0.0,13.0,34988.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15.0,100.0,60.0,100.0,31.0,,,100.0,44.0,,,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,301318230563.0,100.0,609245579552.0,,,,,,,,,,,,,,,,,,,,,2007.0,0.0,False,,,,,ams5,31.0,,,,,,,,,
2025-05-24,52S0A0KDFVKG,TOSHIBA MG08ACA16TA,16000900661248,1,100.0,0.0,100.0,0.0,100.0,7928.0,100.0,20.0,100.0,0.0,100.0,0.0,100.0,0.0,45.0,22061.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,6.0,100.0,19.0,100.0,33.0,100.0,41.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,69074962.0,46.0,21685.0,100.0,0.0,100.0,0.0,,,100.0,589.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1004.0,0.0,False,,,,,iad1,50.0,,,,,,,,,
2025-05-24,1ZG39RWB,WDC WUH722222ALE6L4,22000969973760,1,100.0,458755.0,147.0,52.0,88.0,237.0,100.0,16.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,2517.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,100.0,6553700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,137.0,100.0,137.0,63.0,33.0,,,100.0,0.0,100.0,232.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.0,8.0,False,100.0,0.0,100.0,515396075520.0,iad1,50.0,,,,,,,,,
2025-05-22,ZA120LFE,ST8000DM002,8001563222016,1,60.0,123267442.0,,,84.0,0.0,100.0,20.0,99.0,5152.0,90.0,906667409.0,,,12.0,77189.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,256.0,100.0,2.0,100.0,0.0,74.0,26.0,94.0,12059.0,100.0,11.0,82.0,37124.0,26.0,26.0,14.0,123267442.0,,,100.0,56.0,100.0,56.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,76996.0,100.0,135738014176.0,100.0,688531477328.0,,,,,,,,,,,,,,,,,,,,,1035.0,2.0,False,,,,,sac0,0.0,,,,,,,,,
2025-05-22,ZA16DQKJ,ST8000NM0055,8001563222016,1,45.0,63055410.0,,,88.0,0.0,100.0,24.0,90.0,39888.0,93.0,2113549652.0,,,18.0,71863.0,100.0,0.0,,,100.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,4.0,96.0,100.0,0.0,100.0,0.0,63.0,37.0,91.0,18167.0,100.0,74.0,64.0,73990.0,37.0,37.0,78.0,63055410.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71774.0,100.0,120285171408.0,100.0,612396999600.0,,,,,,,,,,,,,,,,,,,,,1039.0,17.0,False,,,,,sac0,0.0,,,,,,,,,
2025-05-22,5PHKPU0D,HGST HUH721212ALE604,12000138625024,1,100.0,0.0,132.0,96.0,174.0,348.0,100.0,14.0,100.0,6.0,100.0,0.0,140.0,15.0,95.0,37119.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,93.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1312.0,99.0,1312.0,193.0,31.0,,,100.0,6.0,100.0,288.0,100.0,358.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.0,7.0,False,,,,,phx1,0.0,28.0,,,,,,,,
2025-05-22,5PHM3XHD,HGST HUH721212ALE604,12000138625024,1,100.0,0.0,130.0,100.0,100.0,0.0,100.0,9.0,100.0,21.0,100.0,0.0,140.0,15.0,95.0,35657.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1237.0,99.0,1237.0,176.0,34.0,,,100.0,21.0,100.0,12.0,100.0,19.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.0,14.0,False,,,,,phx1,0.0,,,,,,,,,
2025-05-22,5PHRR3XD,HGST HUH721212ALE604,12000138625024,1,100.0,0.0,133.0,92.0,100.0,0.0,100.0,9.0,100.0,58.0,100.0,0.0,140.0,15.0,95.0,37063.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1610.0,99.0,1610.0,181.0,33.0,,,100.0,58.0,100.0,13.0,100.0,12.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.0,9.0,False,,,,,phx1,0.0,,,,,,,,,
